2.372253775134932141e+02 4.174516528704448604e+01 -7.641411543871959111e+01
2.372373906229400973e+02 4.174507080169171758e+01 -7.698048109008374240e+01
2.372494036967958095e+02 4.174497506507850630e+01 -7.754149270913615055e+01
2.372614167345923022e+02 4.174487807721278898e+01 -7.809709011795570177e+01
2.372734297358616402e+02 4.174477983810260895e+01 -7.864717991690281451e+01
2.372854427001358317e+02 4.174468034775611613e+01 -7.919163583979644727e+01
2.372974556269469417e+02 4.174457960618155283e+01 -7.973032052482301424e+01
2.373094685158269499e+02 4.174447761338728924e+01 -8.026314026673236413e+01
2.373214813663079781e+02 4.174437436938177370e+01 -8.079009704439295092e+01
2.373334941779220344e+02 4.174426987417358248e+01 -8.131127525071968876e+01
2.373455069502012975e+02 4.174416412777135577e+01 -8.182679116895866400e+01
2.373575196826778040e+02 4.174405713018388298e+01 -8.233676523578560591e+01
2.373695323748837041e+02 4.174394888142003168e+01 -8.284131854821089291e+01
2.373815450263510911e+02 4.174383938148877604e+01 -8.334057532481665476e+01
2.373935576366120870e+02 4.174372863039920389e+01 -8.383466308227815489e+01
2.374055702051988987e+02 4.174361662816050256e+01 -8.432371005287188837e+01
2.374175827316436767e+02 4.174350337478193751e+01 -8.480784164553153914e+01
2.374295952154785994e+02 4.174338887027293055e+01 -8.528717750262637765e+01
2.374416076562358739e+02 4.174327311464295320e+01 -8.576182995239668116e+01
2.374536200534476507e+02 4.174315610790162623e+01 -8.623190423152971107e+01
2.374656324066462503e+02 4.174303785005863432e+01 -8.669750079331242887e+01
2.374776447153638230e+02 4.174291834112379007e+01 -8.715871996977551817e+01
2.374896569791326897e+02 4.174279758110701266e+01 -8.761566868055547275e+01
2.375016691974850573e+02 4.174267557001829232e+01 -8.806846728625453125e+01
2.375136813699532752e+02 4.174255230786776849e+01 -8.851725224489774746e+01
2.375256934960696071e+02 4.174242779466565167e+01 -8.896216774404541638e+01
2.375377055753663740e+02 4.174230203042227316e+01 -8.940333361977633331e+01
2.375497176073758681e+02 4.174217501514805662e+01 -8.984073372710668082e+01
2.375617295916304954e+02 4.174204674885353938e+01 -9.027429571751758886e+01
2.375737415276626052e+02 4.174191723154934408e+01 -9.070476442440059373e+01
2.375857534150045183e+02 4.174178646324622122e+01 -9.113284390029849646e+01
2.375977652531886974e+02 4.174165444395502078e+01 -9.155906865720390897e+01
2.376097770417475203e+02 4.174152117368667803e+01 -9.198390998452669010e+01
2.376217887802134214e+02 4.174138665245222057e+01 -9.240780457534879133e+01
2.376338004681188636e+02 4.174125088026284658e+01 -9.283116587128824904e+01
2.376458121049962529e+02 4.174111385712978972e+01 -9.325438978716283600e+01
2.376578236903781089e+02 4.174097558306441869e+01 -9.367785836332990357e+01
2.376698352237968948e+02 4.174083605807818032e+01 -9.410194376493905111e+01
2.376818467047851584e+02 4.174069528218266356e+01 -9.452701616321854772e+01
2.376938581328753912e+02 4.174055325538952133e+01 -9.495346042487648219e+01
2.377058695076001982e+02 4.174040997771054151e+01 -9.538170251552725176e+01
2.377178808284920706e+02 4.174026544915760439e+01 -9.581223218043004408e+01
2.377298920950836134e+02 4.174011966974268262e+01 -9.624560126726493081e+01
2.377419033069074317e+02 4.173997263947787673e+01 -9.668239848366056322e+01
2.377539144634961588e+02 4.173982435837535832e+01 -9.712322144452099337e+01
2.377659255643824281e+02 4.173967482644742688e+01 -9.756865846884136317e+01
2.377779366090988447e+02 4.173952404370648139e+01 -9.801927946572050132e+01
