y,x_0.00175
-101.44292866082603,240.76417467344743
-101.81827284105131,241.2091834795816
-102.1936170212766,241.65337279580152
-102.56896120150188,242.09674713280802
-102.94430538172716,242.53931096007292
-103.31964956195243,242.98106870636465
-103.69499374217773,243.42202476026543
-104.07033792240301,243.86218347067967
-104.44568210262828,244.3015491473347
-104.82102628285357,244.7401260612729
-105.19637046307885,245.17791844533616
-105.57171464330413,245.61493049464252
-105.94705882352942,246.05116636705512
-106.32240300375469,246.48663018364383
-106.69774718397997,246.9213260291394
-107.07309136420527,247.35525795238055
-107.44843554443054,247.78842996675385
-107.82377972465582,248.22084605062693
-108.19912390488109,248.6525101477747
-108.57446808510639,249.083426167799
-108.94981226533167,249.51359798654167
-109.32515644555694,249.94302944649144
-109.70050062578223,250.37172435718423
-110.07584480600752,250.79968649559754
-110.4511889862328,251.22691960653853
-110.82653316645808,251.6534274030265
-111.20187734668335,252.07921356666932
-111.57722152690863,252.50428174803423
-111.95256570713393,252.9286355670129
-112.3279098873592,253.35227861318117
-112.70325406758448,253.77521444615337
-113.07859824780975,254.19744659593118
-113.45394242803505,254.61897856324742
-113.82928660826033,255.03981381990462
-114.2046307884856,255.4599558091087
-114.57997496871089,255.87940794579765
-114.95531914893618,256.2981736169653
-115.33066332916145,256.7162561819805
-115.70600750938674,257.1336589729015
-116.081351689612,257.5503852947857
-116.45669586983729,257.96643842599514
-116.83204005006259,258.3818216184972
-117.20738423028786,258.7965380981613
-117.58272841051314,259.21059106505123
-117.95807259073842,259.62398369371306
-118.33341677096371,260.0367191334592
-118.70876095118899,260.44880050864833
-119.08410513141426,260.8602309189614
-119.45944931163955,261.2710134396735
-119.83479349186484,261.681151121922
-120.21013767209011,262.0906469929714
-120.5854818523154,262.4995040564734
-120.96082603254068,262.9077252927245
-121.33617021276595,263.3153136589189
-121.71151439299125,263.722272089399
-122.08685857321652,264.12860349590153
-122.4622027534418,264.5343107678006
-122.83754693366708,264.9393967723477
-123.21289111389237,265.3438643549076
-123.58823529411765,265.7477163391922
-123.96357947434294,266.15095552749
-124.3389236545682,266.5535847008929
-124.7142678347935,266.9556066195207
-125.08961201501877,267.35702402274086
-125.46495619524406,267.75783962938715
-125.84030037546934,268.1580561379739
-126.21564455569461,268.5576762269083
-126.59098873591991,268.95670255469946
-126.96633291614518,269.3551377601646
-127.34167709637046,269.75298446263275
-127.71702127659574,270.15024526214586
-128.09236545682103,270.5469227396566
-128.4677096370463,270.9430194572244
-128.8430538172716,271.3385379582083
-129.21839799749688,271.73348076745754
-129.59374217772216,272.1278503914996
-129.96908635794745,272.52164931872574
-130.34443053817273,272.9148800195744
-130.71977471839799,273.30754494671174
-131.09511889862327,273.6996465352102
-131.47046307884855,274.0911872027249
-131.84580725907384,274.4821693496671
-132.22115143929915,274.8725953593765
-132.5964956195244,275.26246759829
-132.9718397997497,275.6517884161099
-133.34718397997497,276.04056014596836
-133.72252816020026,276.428785104591
-134.09787234042554,276.8164655924577
-134.4732165206508,277.20360389396177
-134.84856070087608,277.5902022775671
-135.22390488110136,277.976262995963
-135.59924906132667,278.36178828621746
-135.97459324155196,278.74678036992844
-136.34993742177724,279.1312414533731
-136.7252816020025,279.5151737276555
-137.10062578222778,279.8985793688521
-137.47596996245306,280.2814605381557
-137.85131414267835,280.6638193820178
-138.22665832290363,281.04565803228854
-138.60200250312892,281.42697860635576
-138.9773466833542,281.8077832072819
-139.35269086357948,282.18807392393916
-139.72803504380477,282.5678528311434
-140.10337922403005,282.94712198978607
-140.4787234042553,283.3258834469647
-140.8540675844806,283.7041392361119
-141.22941176470587,284.08189137712276
-141.60475594493116,284.45914187648026
-141.98010012515647,284.8358927273803
-142.35544430538172,285.212145909854
-142.730788485607,285.58790339088944
-143.1061326658323,285.9631671245515
-143.48147684605757,286.33793905210035
-143.85682102628286,286.7122211021087
-144.23216520650814,287.08601519057777
-144.6075093867334,287.4593232210512
-144.98285356695868,287.8321470847288
-145.358197747184,288.20448866057785
-145.73354192740928,288.5763498154437
-146.10888610763456,288.94773240415896
-146.48423028785982,289.31863826965173
-146.8595744680851,289.689069243052
-147.23491864831038,290.0590271437969
-147.61026282853567,290.4285137797356
-147.98560700876095,290.79753094723185
-148.36095118898623,291.1660804312659
-148.73629536921152,291.5341640055357
-149.1116395494368,291.9017834325559
-149.4869837296621,292.2689404637566
-149.86232790988737,292.63563683958085
-150.23767209011265,293.00187428958066
-150.6130162703379,293.3676545325121
-150.9883604505632,293.7329792764298
-151.36370463078848,294.09785021877957
-151.7390488110138,294.4622690464907
-152.11439299123907,294.82623743606683
-152.48973717146433,295.18975705367586
-152.8650813516896,295.5528295552393
